timestamp,Setpoint,Water inlet Temp,Water outlet Temp,Ambient Temp,Coil Temp,Coil Temp,Suction Temp,Suction Temp,Exhaust Air temp,Exhaust Air temp,Antifreeze temp,Antifreeze temp,Low pressure,Low pressure,Evap temp,Superheat,Evap temp,Superheat
214184360,550.0,498.0,552.0,265.7142857142857,163.71428571428572,158.0,181.0,193.0,702.0,703.0,555.0,547.0,61.0,60.0,145.57142857142858,39.0,136.57142857142858,83.0
214586556,550.0,498.0,552.0,265.85714285714283,163.85714285714286,158.0,181.0,193.0,702.0,703.0,555.0,547.0,61.0,60.0,145.71428571428572,39.0,136.71428571428572,83.0
216444892,550.0,498.0,552.0,266.0,164.0,158.0,181.0,193.0,702.0,703.0,555.0,547.0,61.0,60.0,145.85714285714286,39.0,136.85714285714286,83.0
216946384,550.0,497.85714285714283,552.0,266.14285714285717,164.14285714285714,158.0,181.14285714285714,193.0,702.0,703.0,555.0,547.0,61.0,60.0,146.0,39.0,137.0,83.0
217174200,550.0,497.7142857142857,552.0,266.2857142857143,164.28571428571428,158.0,181.28571428571428,193.0,702.0,703.0,555.0,547.0,61.0,60.0,145.57142857142858,39.0,137.0,83.0
218196448,550.0,497.57142857142856,552.0,266.42857142857144,164.42857142857142,158.0,181.42857142857142,193.0,702.0,703.0,555.0,547.0,61.0,60.0,145.14285714285714,39.0,137.0,83.0
218598568,550.0,497.42857142857144,552.0,266.57142857142856,164.57142857142858,158.0,181.57142857142858,193.0,702.0,703.0,555.0,547.0,61.0,60.0,144.71428571428572,39.0,137.0,83.0
219199540,550.0,497.2857142857143,552.0,266.7142857142857,164.71428571428572,158.0,181.71428571428572,193.0,702.0,703.0,555.0,547.0,61.0,60.0,144.28571428571428,39.0,137.0,83.0
219601556,550.0,497.14285714285717,552.0,266.85714285714283,164.85714285714286,158.0,181.85714285714286,193.0,702.0,703.0,555.0,547.0,61.0,60.0,143.85714285714286,39.0,137.0,83.0
221459864,550.0,497.0,552.0,267.0,165.0,158.0,182.0,193.0,702.0,703.0,555.0,547.0,61.0,60.0,143.42857142857142,39.0,137.0,83.0
221961360,550.0,497.0,552.0,267.1111111111111,165.0,158.11111111111111,182.11111111111111,193.0,701.8888888888889,703.0,555.0,547.0,61.0,60.0,143.0,39.0,137.0,83.0
222189536,550.0,497.0,552.0,267.22222222222223,165.0,158.22222222222223,182.22222222222223,193.0,701.7777777777778,703.0,555.0,547.0,61.0,60.0,142.88888888888889,39.0,137.0,83.0
222598068,550.0,497.0,552.0,267.3333333333333,165.0,158.33333333333334,182.33333333333334,193.0,701.6666666666666,703.0,555.0,547.0,61.0,60.0,142.77777777777777,39.0,137.0,83.0
223712732,550.0,497.0,552.0,267.44444444444446,165.0,158.44444444444446,182.44444444444446,193.0,701.5555555555555,703.0,555.0,547.0,61.0,60.0,142.66666666666666,39.0,137.0,83.0
224115060,550.0,497.0,552.0,267.55555555555554,165.0,158.55555555555554,182.55555555555554,193.0,701.4444444444445,703.0,555.0,547.0,61.0,60.0,142.55555555555554,39.0,137.0,83.0
224715124,550.0,497.0,552.0,267.6666666666667,165.0,158.66666666666666,182.66666666666666,193.0,701.3333333333334,703.0,555.0,547.0,61.0,60.0,142.44444444444446,39.0,137.0,83.0
225118048,550.0,497.0,552.0,267.77777777777777,165.0,158.77777777777777,182.77777777777777,193.0,701.2222222222222,703.0,555.0,547.0,61.0,60.0,142.33333333333334,39.0,137.0,83.0
225704248,550.0,497.0,552.0,267.8888888888889,165.0,158.88888888888889,182.88888888888889,193.0,701.1111111111111,703.0,555.0,547.0,61.0,60.0,142.22222222222223,39.0,137.0,83.0
226976356,550.0,497.0,552.0,268.0,165.0,159.0,183.0,193.0,701.0,703.0,555.0,547.0,61.0,60.0,142.11111111111111,39.0,137.0,83.0
227477852,550.0,497.0,552.0,268.0,165.0,159.0,183.14285714285714,193.0,701.0,703.0,555.0,547.0,60.857142857142854,59.857142857142854,142.0,39.0,137.0,83.0
227705848,550.0,497.0,552.0,268.0,165.0,159.0,183.28571428571428,193.0,701.0,703.0,555.0,547.0,60.714285714285715,59.714285714285715,141.28571428571428,39.0,136.57142857142858,83.0
228727888,550.0,497.0,552.0,268.0,165.0,159.0,183.42857142857142,193.0,701.0,703.0,555.0,547.0,60.57142857142857,59.57142857142857,140.57142857142858,39.0,136.14285714285714,83.0
229130032,550.0,497.0,552.0,268.0,165.0,159.0,183.57142857142858,193.0,701.0,703.0,555.0,547.0,60.42857142857143,59.42857142857143,139.85714285714286,39.0,135.71428571428572,83.0
229730512,550.0,497.0,552.0,268.0,165.0,159.0,183.71428571428572,193.0,701.0,703.0,555.0,547.0,60.285714285714285,59.285714285714285,139.14285714285714,39.0,135.28571428571428,83.0
230133048,550.0,497.0,552.0,268.0,165.0,159.0,183.85714285714286,193.0,701.0,703.0,555.0,547.0,60.142857142857146,59.142857142857146,138.42857142857142,39.0,134.85714285714286,83.0
231991360,550.0,497.0,552.0,268.0,165.0,159.0,184.0,193.0,701.0,703.0,555.0,547.0,60.0,59.0,137.71428571428572,39.0,134.42857142857142,83.0
232492852,550.0,497.0,552.0,268.0,164.85714285714286,159.0,184.28571428571428,193.0,701.0,703.0,555.0,547.0,60.0,59.0,137.0,39.0,134.0,83.0
232720768,550.0,497.0,552.0,268.0,164.71428571428572,159.0,184.57142857142858,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.85714285714286,39.0,133.85714285714286,79.42857142857143
233743120,550.0,497.0,552.0,268.0,164.57142857142858,159.0,184.85714285714286,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.71428571428572,39.0,133.71428571428572,75.85714285714286
234145032,550.0,497.0,552.0,268.0,164.42857142857142,159.0,185.14285714285714,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.57142857142858,39.0,133.57142857142858,72.28571428571428
234745484,550.0,497.0,552.0,268.0,164.28571428571428,159.0,185.42857142857142,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.42857142857142,39.0,133.42857142857142,68.71428571428571
235148044,550.0,497.0,552.0,268.0,164.14285714285714,159.0,185.71428571428572,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.28571428571428,39.0,133.28571428571428,65.14285714285714
237006328,550.0,497.0,552.0,268.0,164.0,159.0,186.0,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.14285714285714,39.0,133.14285714285714,61.57142857142857
237507848,550.0,497.0,552.0,268.0,163.85714285714286,158.85714285714286,186.14285714285714,193.0,701.0,703.0,554.8571428571429,546.8571428571429,60.0,59.0,136.0,39.0,133.0,58.0
237736312,550.0,497.0,552.0,268.0,163.71428571428572,158.71428571428572,186.28571428571428,193.0,701.0,703.0,554.7142857142857,546.7142857142857,60.0,59.0,136.0,39.0,133.0,58.0
238758276,550.0,497.0,552.0,268.0,163.57142857142858,158.57142857142858,186.42857142857142,193.0,701.0,703.0,554.5714285714286,546.5714285714286,60.0,59.0,136.0,39.0,133.0,58.0
239160028,550.0,497.0,552.0,268.0,163.42857142857142,158.42857142857142,186.57142857142858,193.0,701.0,703.0,554.4285714285714,546.4285714285714,60.0,59.0,136.0,39.0,133.0,58.0
239760876,550.0,497.0,552.0,268.0,163.28571428571428,158.28571428571428,186.71428571428572,193.0,701.0,703.0,554.2857142857143,546.2857142857143,60.0,59.0,136.0,39.0,133.0,58.0
240163044,550.0,497.0,552.0,268.0,163.14285714285714,158.14285714285714,186.85714285714286,193.0,701.0,703.0,554.1428571428571,546.1428571428571,60.0,59.0,136.0,39.0,133.0,58.0
242021328,550.0,497.0,552.0,268.0,163.0,158.0,187.0,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.0,39.0,133.0,58.0
242522848,550.0,497.0,551.8888888888889,267.8888888888889,162.88888888888889,158.0,187.11111111111111,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.0,39.0,133.0,58.0
242750816,550.0,497.0,551.7777777777778,267.77777777777777,162.77777777777777,158.0,187.22222222222223,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.11111111111111,39.0,132.88888888888889,58.0
243159528,550.0,497.0,551.6666666666666,267.6666666666667,162.66666666666666,158.0,187.33333333333334,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.22222222222223,39.0,132.77777777777777,58.0
244274560,550.0,497.0,551.5555555555555,267.55555555555554,162.55555555555554,158.0,187.44444444444446,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.33333333333334,39.0,132.66666666666666,58.0
244676524,550.0,497.0,551.4444444444445,267.44444444444446,162.44444444444446,158.0,187.55555555555554,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.44444444444446,39.0,132.55555555555554,58.0
245277340,550.0,497.0,551.3333333333334,267.3333333333333,162.33333333333334,158.0,187.66666666666666,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.55555555555554,39.0,132.44444444444446,58.0
245679536,550.0,497.0,551.2222222222222,267.22222222222223,162.22222222222223,158.0,187.77777777777777,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.66666666666666,39.0,132.33333333333334,58.0
246277516,550.0,497.0,551.1111111111111,267.1111111111111,162.11111111111111,158.0,187.88888888888889,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.77777777777777,39.0,132.22222222222223,58.0
247537844,550.0,497.0,551.0,267.0,162.0,158.0,188.0,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.88888888888889,39.0,132.11111111111111,58.0
248039340,550.0,497.0,551.0,267.14285714285717,161.85714285714286,157.85714285714286,188.0,193.0,701.0,702.8571428571429,554.0,546.0,59.857142857142854,59.0,137.0,39.0,132.0,58.0
248267152,550.0,497.0,551.0,267.2857142857143,161.71428571428572,157.71428571428572,188.0,193.0,701.0,702.7142857142857,554.0,546.0,59.714285714285715,59.0,136.85714285714286,39.0,132.0,58.0
249289796,550.0,497.0,551.0,267.42857142857144,161.57142857142858,157.57142857142858,188.0,193.0,701.0,702.5714285714286,554.0,546.0,59.57142857142857,59.0,136.71428571428572,39.0,132.0,58.0
249691520,550.0,497.0,551.0,267.57142857142856,161.42857142857142,157.42857142857142,188.0,193.0,701.0,702.4285714285714,554.0,546.0,59.42857142857143,59.0,136.57142857142858,39.0,132.0,58.0
250292468,550.0,497.0,551.0,267.7142857142857,161.28571428571428,157.28571428571428,188.0,193.0,701.0,702.2857142857143,554.0,546.0,59.285714285714285,59.0,136.42857142857142,39.0,132.0,58.0
250694536,550.0,497.0,551.0,267.85714285714283,161.14285714285714,157.14285714285714,188.0,193.0,701.0,702.1428571428571,554.0,546.0,59.142857142857146,59.0,136.28571428571428,39.0,132.0,58.0
252552844,550.0,497.0,551.0,268.0,161.0,157.0,188.0,193.0,701.0,702.0,554.0,546.0,59.0,59.0,136.14285714285714,39.0,132.0,58.0
253054364,550.0,497.125,551.0,267.875,160.875,157.0,187.875,192.75,701.0,702.125,554.0,546.0,59.0,58.875,136.0,39.0,132.0,58.0
253282072,550.0,497.25,551.0,267.75,160.75,157.0,187.75,192.5,701.0,702.25,554.0,546.0,59.0,58.75,135.75,39.0,131.75,58.0
253691048,550.0,497.375,551.0,267.625,160.625,157.0,187.625,192.25,701.0,702.375,554.0,546.0,59.0,58.625,135.5,39.0,131.5,58.0
254806104,550.0,497.5,551.0,267.5,160.5,157.0,187.5,192.0,701.0,702.5,554.0,546.0,59.0,58.5,135.25,39.0,131.25,58.0
255208040,550.0,497.625,551.0,267.375,160.375,157.0,187.375,191.75,701.0,702.625,554.0,546.0,59.0,58.375,135.0,39.0,131.0,58.0
255809120,550.0,497.75,551.0,267.25,160.25,157.0,187.25,191.5,701.0,702.75,554.0,546.0,59.0,58.25,134.75,39.0,130.75,58.0
256211032,550.0,497.875,551.0,267.125,160.125,157.0,187.125,191.25,701.0,702.875,554.0,546.0,59.0,58.125,134.5,39.0,130.5,58.0
258069364,550.0,498.0,551.0,267.0,160.0,157.0,187.0,191.0,701.0,703.0,554.0,546.0,59.0,58.0,134.25,39.0,130.25,58.0
258570856,550.0,498.0,551.0,267.0,159.85714285714286,156.85714285714286,186.85714285714286,190.85714285714286,701.0,703.0,554.0,546.0,59.0,58.0,134.0,39.0,130.0,58.0
258798828,550.0,498.0,551.0,267.0,159.71428571428572,156.71428571428572,186.71428571428572,190.71428571428572,701.0,703.0,554.0,546.0,59.0,58.0,134.28571428571428,39.0,130.14285714285714,58.0
259821284,550.0,498.0,551.0,267.0,159.57142857142858,156.57142857142858,186.57142857142858,190.57142857142858,701.0,703.0,554.0,546.0,59.0,58.0,134.57142857142858,39.0,130.28571428571428,58.0
260223040,550.0,498.0,551.0,267.0,159.42857142857142,156.42857142857142,186.42857142857142,190.42857142857142,701.0,703.0,554.0,546.0,59.0,58.0,134.85714285714286,39.0,130.42857142857142,58.0
260823284,550.0,498.0,551.0,267.0,159.28571428571428,156.28571428571428,186.28571428571428,190.28571428571428,701.0,703.0,554.0,546.0,59.0,58.0,135.14285714285714,39.0,130.57142857142858,58.0
261226056,550.0,498.0,551.0,267.0,159.14285714285714,156.14285714285714,186.14285714285714,190.14285714285714,701.0,703.0,554.0,546.0,59.0,58.0,135.42857142857142,39.0,130.71428571428572,58.0
263084360,550.0,498.0,551.0,267.0,159.0,156.0,186.0,190.0,701.0,703.0,554.0,546.0,59.0,58.0,135.71428571428572,39.0,130.85714285714286,58.0
263585856,550.0,498.125,551.125,267.0,159.0,156.0,185.75,189.875,701.0,703.0,554.0,546.125,59.0,58.125,136.0,39.0,131.0,58.0
263813748,550.0,498.25,551.25,267.0,159.0,156.0,185.5,189.75,701.0,703.0,554.0,546.25,59.0,58.25,136.0,39.0,131.125,58.25
264222564,550.0,498.375,551.375,267.0,159.0,156.0,185.25,189.625,701.0,703.0,554.0,546.375,59.0,58.375,136.0,39.0,131.25,58.5
265337596,550.0,498.5,551.5,267.0,159.0,156.0,185.0,189.5,701.0,703.0,554.0,546.5,59.0,58.5,136.0,39.0,131.375,58.75
265739556,550.0,498.625,551.625,267.0,159.0,156.0,184.75,189.375,701.0,703.0,554.0,546.625,59.0,58.625,136.0,39.0,131.5,59.0
266339908,550.0,498.75,551.75,267.0,159.0,156.0,184.5,189.25,701.0,703.0,554.0,546.75,59.0,58.75,136.0,39.0,131.625,59.25
266742544,550.0,498.875,551.875,267.0,159.0,156.0,184.25,189.125,701.0,703.0,554.0,546.875,59.0,58.875,136.0,39.0,131.75,59.5
268600852,550.0,499.0,552.0,267.0,159.0,156.0,184.0,189.0,701.0,703.0,554.0,547.0,59.0,59.0,136.0,39.0,131.875,59.75
269102376,550.0,499.0,552.0,267.0,159.0,156.0,183.875,188.75,701.0,703.0,554.0,547.0,59.0,59.0,136.0,39.0,132.0,60.0
269330084,550.0,499.0,552.0,267.0,159.0,156.0,183.75,188.5,701.0,703.0,554.0,547.0,59.0,59.0,135.875,39.0,131.875,60.0
270352748,550.0,499.0,552.0,267.0,159.0,156.0,183.625,188.25,701.0,703.0,554.0,547.0,59.0,59.0,135.75,39.0,131.75,60.0
270754556,550.0,499.0,552.0,267.0,159.0,156.0,183.5,188.0,701.0,703.0,554.0,547.0,59.0,59.0,135.625,39.0,131.625,60.0
271355088,550.0,499.0,552.0,267.0,159.0,156.0,183.375,187.75,701.0,703.0,554.0,547.0,59.0,59.0,135.5,39.0,131.5,60.0
271757544,550.0,499.0,552.0,267.0,159.0,156.0,183.25,187.5,701.0,703.0,554.0,547.0,59.0,59.0,135.375,39.0,131.375,60.0
272393576,550.0,499.0,552.0,267.0,159.0,156.0,183.125,187.25,701.0,703.0,554.0,547.0,59.0,59.0,135.25,39.0,131.25,60.0
273615880,550.0,499.0,552.0,267.0,159.0,156.0,183.0,187.0,701.0,703.0,554.0,547.0,59.0,59.0,135.125,39.0,131.125,60.0
274117376,550.0,499.0,552.0,267.0,158.85714285714286,156.0,182.71428571428572,186.71428571428572,701.0,703.0,554.0,547.0,59.0,59.0,135.0,39.0,131.0,60.0
274345448,550.0,499.0,552.0,267.0,158.71428571428572,156.0,182.42857142857142,186.42857142857142,701.0,703.0,554.0,547.0,59.0,59.0,134.85714285714286,39.0,131.0,60.0
275366940,550.0,499.0,552.0,267.0,158.57142857142858,156.0,182.14285714285714,186.14285714285714,701.0,703.0,554.0,547.0,59.0,59.0,134.71428571428572,39.0,131.0,60.0
275769552,550.0,499.0,552.0,267.0,158.42857142857142,156.0,181.85714285714286,185.85714285714286,701.0,703.0,554.0,547.0,59.0,59.0,134.57142857142858,39.0,131.0,60.0
276370296,550.0,499.0,552.0,267.0,158.28571428571428,156.0,181.57142857142858,185.57142857142858,701.0,703.0,554.0,547.0,59.0,59.0,134.42857142857142,39.0,131.0,60.0
276772568,550.0,499.0,552.0,267.0,158.14285714285714,156.0,181.28571428571428,185.28571428571428,701.0,703.0,554.0,547.0,59.0,59.0,134.28571428571428,39.0,131.0,60.0
278630876,550.0,499.0,552.0,267.0,158.0,156.0,181.0,185.0,701.0,703.0,554.0,547.0,59.0,59.0,134.14285714285714,39.0,131.0,60.0
279132372,550.0,499.0,552.0,266.8888888888889,158.0,155.88888888888889,180.77777777777777,184.88888888888889,701.0,703.0,554.0,547.0,59.0,59.0,134.0,39.0,131.0,60.0
279360368,550.0,499.0,552.0,266.77777777777777,158.0,155.77777777777777,180.55555555555554,184.77777777777777,701.0,703.0,554.0,547.0,59.0,59.0,133.88888888888889,39.0,131.0,60.0
279769080,550.0,499.0,552.0,266.6666666666667,158.0,155.66666666666666,180.33333333333334,184.66666666666666,701.0,703.0,554.0,547.0,59.0,59.0,133.77777777777777,39.0,131.0,60.0
280884292,550.0,499.0,552.0,266.55555555555554,158.0,155.55555555555554,180.11111111111111,184.55555555555554,701.0,703.0,554.0,547.0,59.0,59.0,133.66666666666666,39.0,131.0,60.0
281286072,550.0,499.0,552.0,266.44444444444446,158.0,155.44444444444446,179.88888888888889,184.44444444444446,701.0,703.0,554.0,547.0,59.0,59.0,133.55555555555554,39.0,131.0,60.0
281886916,550.0,499.0,552.0,266.3333333333333,158.0,155.33333333333334,179.66666666666666,184.33333333333334,701.0,703.0,554.0,547.0,59.0,59.0,133.44444444444446,39.0,131.0,60.0
282289064,550.0,499.0,552.0,266.22222222222223,158.0,155.22222222222223,179.44444444444446,184.22222222222223,701.0,703.0,554.0,547.0,59.0,59.0,133.33333333333334,39.0,131.0,60.0
282921340,550.0,499.0,552.0,266.1111111111111,158.0,155.11111111111111,179.22222222222223,184.11111111111111,701.0,703.0,554.0,547.0,59.0,59.0,133.22222222222223,39.0,131.0,60.0
284147396,550.0,499.0,552.0,266.0,158.0,155.0,179.0,184.0,701.0,703.0,554.0,547.0,59.0,59.0,133.11111111111111,39.0,131.0,60.0
284648892,550.0,499.0,552.1428571428571,266.0,158.0,155.0,178.85714285714286,183.85714285714286,701.0,703.0,554.1428571428571,547.0,59.0,59.0,133.0,39.0,131.0,60.0
284876704,550.0,499.0,552.2857142857143,266.0,158.0,155.0,178.71428571428572,183.71428571428572,701.0,703.0,554.2857142857143,547.0,59.0,59.0,132.85714285714286,39.0,131.14285714285714,60.0
285898432,550.0,499.0,552.4285714285714,266.0,158.0,155.0,178.57142857142858,183.57142857142858,701.0,703.0,554.4285714285714,547.0,59.0,59.0,132.71428571428572,39.0,131.28571428571428,60.0
286301072,550.0,499.0,552.5714285714286,266.0,158.0,155.0,178.42857142857142,183.42857142857142,701.0,703.0,554.5714285714286,547.0,59.0,59.0,132.57142857142858,39.0,131.42857142857142,60.0
286902124,550.0,499.0,552.7142857142857,266.0,158.0,155.0,178.28571428571428,183.28571428571428,701.0,703.0,554.7142857142857,547.0,59.0,59.0,132.42857142857142,39.0,131.57142857142858,60.0
287304084,550.0,499.0,552.8571428571429,266.0,158.0,155.0,178.14285714285714,183.14285714285714,701.0,703.0,554.8571428571429,547.0,59.0,59.0,132.28571428571428,39.0,131.71428571428572,60.0
289162396,550.0,499.0,553.0,266.0,158.0,155.0,178.0,183.0,701.0,703.0,555.0,547.0,59.0,59.0,132.14285714285714,39.0,131.85714285714286,60.0
289663888,550.0,499.0,553.0,265.85714285714283,157.85714285714286,155.0,177.71428571428572,182.85714285714286,701.0,703.0,554.8571428571429,547.0,59.0,59.0,132.0,39.0,132.0,60.0
289892068,550.0,499.0,553.0,265.7142857142857,157.71428571428572,155.0,177.42857142857142,182.71428571428572,701.0,703.0,554.7142857142857,547.0,59.0,59.0,132.14285714285714,39.0,132.14285714285714,60.0
290913588,550.0,499.0,553.0,265.57142857142856,157.57142857142858,155.0,177.14285714285714,182.57142857142858,701.0,703.0,554.5714285714286,547.0,59.0,59.0,132.28571428571428,39.0,132.28571428571428,60.0
291316096,550.0,499.0,553.0,265.42857142857144,157.42857142857142,155.0,176.85714285714286,182.42857142857142,701.0,703.0,554.4285714285714,547.0,59.0,59.0,132.42857142857142,39.0,132.42857142857142,60.0
291916496,550.0,499.0,553.0,265.2857142857143,157.28571428571428,155.0,176.57142857142858,182.28571428571428,701.0,703.0,554.2857142857143,547.0,59.0,59.0,132.57142857142858,39.0,132.57142857142858,60.0
292319084,550.0,499.0,553.0,265.14285714285717,157.14285714285714,155.0,176.28571428571428,182.14285714285714,701.0,703.0,554.1428571428571,547.0,59.0,59.0,132.71428571428572,39.0,132.71428571428572,60.0
294177392,550.0,499.0,553.0,265.0,157.0,155.0,176.0,182.0,701.0,703.0,554.0,547.0,59.0,59.0,132.85714285714286,39.0,132.85714285714286,60.0
294678888,550.0,499.14285714285717,553.0,265.0,156.85714285714286,155.0,175.85714285714286,181.85714285714286,701.0,702.8571428571429,554.1428571428571,547.1428571428571,59.0,59.0,133.0,39.0,133.0,60.0
294906776,550.0,499.2857142857143,553.0,265.0,156.71428571428572,155.0,175.71428571428572,181.71428571428572,701.0,702.7142857142857,554.2857142857143,547.2857142857143,59.0,59.0,132.85714285714286,39.0,132.85714285714286,60.0
295928820,550.0,499.42857142857144,553.0,265.0,156.57142857142858,155.0,175.57142857142858,181.57142857142858,701.0,702.5714285714286,554.4285714285714,547.4285714285714,59.0,59.0,132.71428571428572,39.0,132.71428571428572,60.0
296331096,550.0,499.57142857142856,553.0,265.0,156.42857142857142,155.0,175.42857142857142,181.42857142857142,701.0,702.4285714285714,554.5714285714286,547.5714285714286,59.0,59.0,132.57142857142858,39.0,132.57142857142858,60.0
296931468,550.0,499.7142857142857,553.0,265.0,156.28571428571428,155.0,175.28571428571428,181.28571428571428,701.0,702.2857142857143,554.7142857142857,547.7142857142857,59.0,59.0,132.42857142857142,39.0,132.42857142857142,60.0
297334084,550.0,499.85714285714283,553.0,265.0,156.14285714285714,155.0,175.14285714285714,181.14285714285714,701.0,702.1428571428571,554.8571428571429,547.8571428571429,59.0,59.0,132.28571428571428,39.0,132.28571428571428,60.0
299192416,550.0,500.0,553.0,265.0,156.0,155.0,175.0,181.0,701.0,702.0,555.0,548.0,59.0,59.0,132.14285714285714,39.0,132.14285714285714,60.0
299693888,550.0,500.0,553.0,264.85714285714283,156.0,155.0,174.85714285714286,181.0,701.0,702.0,555.0,548.0,59.0,59.0,132.0,39.0,132.0,60.0
299921724,550.0,500.0,553.0,264.7142857142857,156.0,155.0,174.71428571428572,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.85714285714286,39.0,131.85714285714286,60.0
300944000,550.0,500.0,553.0,264.57142857142856,156.0,155.0,174.57142857142858,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.71428571428572,39.0,131.71428571428572,60.0
301346092,550.0,500.0,553.0,264.42857142857144,156.0,155.0,174.42857142857142,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.57142857142858,39.0,131.57142857142858,60.0
301946888,550.0,500.0,553.0,264.2857142857143,156.0,155.0,174.28571428571428,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.42857142857142,39.0,131.42857142857142,60.0
302349084,550.0,500.0,553.0,264.14285714285717,156.0,155.0,174.14285714285714,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.28571428571428,39.0,131.28571428571428,60.0
304207416,550.0,500.0,553.0,264.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.14285714285714,39.0,131.14285714285714,60.0
304708912,550.0,500.0,553.0,263.85714285714283,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.857142857142854,131.0,39.0,131.0,60.0
304937060,550.0,500.0,553.0,263.7142857142857,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.714285714285715,131.42857142857142,39.0,130.85714285714286,60.0
305959208,550.0,500.0,553.0,263.57142857142856,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.57142857142857,131.85714285714286,39.0,130.71428571428572,60.0
306361092,550.0,500.0,553.0,263.42857142857144,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.42857142857143,132.28571428571428,39.0,130.57142857142858,60.0
306961884,550.0,500.0,553.0,263.2857142857143,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.285714285714285,132.71428571428572,39.0,130.42857142857142,60.0
307364108,550.0,500.0,553.0,263.14285714285717,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.142857142857146,133.14285714285714,39.0,130.28571428571428,60.0
309222420,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.57142857142858,39.0,130.14285714285714,60.0
309723908,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,134.0,39.0,130.0,60.0
309952008,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.875,39.0,130.0,60.0
310974388,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.75,39.0,130.0,60.0
311376116,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.625,39.0,130.0,60.0
311977096,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.5,39.0,130.0,60.0
312379104,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.375,39.0,130.0,60.0
313002804,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.25,39.0,130.0,60.0
314237412,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.125,39.0,130.0,60.0
314738908,550.0,500.0,553.0,263.0,156.0,155.0,174.0,181.0,701.0,702.0,555.0,548.0,59.0,58.0,133.0,39.0,130.0,60.0
