timestamp,Setpoint,Water inlet Temp,Water outlet Temp,Ambient Temp,Coil Temp,Coil Temp,Suction Temp,Suction Temp,Exhaust Air temp,Exhaust Air temp,Antifreeze temp,Antifreeze temp,Low pressure,Low pressure,Evap temp,Superheat,Evap temp,Superheat
222189536,550.0,497.0,552.0,267.27272727272725,165.0,158.27272727272728,182.27272727272728,193.0,701.7272727272727,703.0,555.0,547.0,61.0,60.0,142.8181818181818,39.0,137.0,83.0
222598068,550.0,497.0,552.0,267.3636363636364,165.0,158.36363636363637,182.36363636363637,193.0,701.6363636363636,703.0,555.0,547.0,61.0,60.0,142.72727272727272,39.0,137.0,83.0
223089164,550.0,497.0,552.0,267.45454545454544,165.0,158.45454545454547,182.45454545454547,193.0,701.5454545454545,703.0,555.0,547.0,61.0,60.0,142.63636363636363,39.0,137.0,83.0
223712732,550.0,497.0,552.0,267.54545454545456,165.0,158.54545454545453,182.54545454545453,193.0,701.4545454545455,703.0,555.0,547.0,61.0,60.0,142.54545454545453,39.0,137.0,83.0
224115060,550.0,497.0,552.0,267.6363636363636,165.0,158.63636363636363,182.63636363636363,193.0,701.3636363636364,703.0,555.0,547.0,61.0,60.0,142.45454545454547,39.0,137.0,83.0
224715124,550.0,497.0,552.0,267.72727272727275,165.0,158.72727272727272,182.72727272727272,193.0,701.2727272727273,703.0,555.0,547.0,61.0,60.0,142.36363636363637,39.0,137.0,83.0
225118048,550.0,497.0,552.0,267.8181818181818,165.0,158.8181818181818,182.8181818181818,193.0,701.1818181818181,703.0,555.0,547.0,61.0,60.0,142.27272727272728,39.0,137.0,83.0
225704248,550.0,497.0,552.0,267.90909090909093,165.0,158.9090909090909,182.9090909090909,193.0,701.0909090909091,703.0,555.0,547.0,61.0,60.0,142.1818181818182,39.0,137.0,83.0
226976356,550.0,497.0,552.0,268.0,165.0,159.0,183.0,193.0,701.0,703.0,555.0,547.0,61.0,60.0,142.0909090909091,39.0,137.0,83.0
227477852,550.0,497.0,552.0,268.0,165.0,159.0,183.11111111111111,193.0,701.0,703.0,555.0,547.0,60.888888888888886,59.888888888888886,142.0,39.0,137.0,83.0
227602668,550.0,497.0,552.0,268.0,165.0,159.0,183.22222222222223,193.0,701.0,703.0,555.0,547.0,60.77777777777778,59.77777777777778,141.44444444444446,39.0,136.66666666666666,83.0
227705848,550.0,497.0,552.0,268.0,165.0,159.0,183.33333333333334,193.0,701.0,703.0,555.0,547.0,60.666666666666664,59.666666666666664,140.88888888888889,39.0,136.33333333333334,83.0
228104160,550.0,497.0,552.0,268.0,165.0,159.0,183.44444444444446,193.0,701.0,703.0,555.0,547.0,60.55555555555556,59.55555555555556,140.33333333333334,39.0,136.0,83.0
228727888,550.0,497.0,552.0,268.0,165.0,159.0,183.55555555555554,193.0,701.0,703.0,555.0,547.0,60.44444444444444,59.44444444444444,139.77777777777777,39.0,135.66666666666666,83.0
229130032,550.0,497.0,552.0,268.0,165.0,159.0,183.66666666666666,193.0,701.0,703.0,555.0,547.0,60.333333333333336,59.333333333333336,139.22222222222223,39.0,135.33333333333334,83.0
229730512,550.0,497.0,552.0,268.0,165.0,159.0,183.77777777777777,193.0,701.0,703.0,555.0,547.0,60.22222222222222,59.22222222222222,138.66666666666666,39.0,135.0,83.0
230133048,550.0,497.0,552.0,268.0,165.0,159.0,183.88888888888889,193.0,701.0,703.0,555.0,547.0,60.111111111111114,59.111111111111114,138.11111111111111,39.0,134.66666666666666,83.0
231991360,550.0,497.0,552.0,268.0,165.0,159.0,184.0,193.0,701.0,703.0,555.0,547.0,60.0,59.0,137.55555555555554,39.0,134.33333333333334,83.0
232492852,550.0,497.0,552.0,268.0,164.88888888888889,159.0,184.22222222222223,193.0,701.0,703.0,555.0,547.0,60.0,59.0,137.0,39.0,134.0,83.0
232617636,550.0,497.0,552.0,268.0,164.77777777777777,159.0,184.44444444444446,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.88888888888889,39.0,133.88888888888889,80.22222222222223
232720768,550.0,497.0,552.0,268.0,164.66666666666666,159.0,184.66666666666666,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.77777777777777,39.0,133.77777777777777,77.44444444444444
233119132,550.0,497.0,552.0,268.0,164.55555555555554,159.0,184.88888888888889,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.66666666666666,39.0,133.66666666666666,74.66666666666667
233743120,550.0,497.0,552.0,268.0,164.44444444444446,159.0,185.11111111111111,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.55555555555554,39.0,133.55555555555554,71.88888888888889
234145032,550.0,497.0,552.0,268.0,164.33333333333334,159.0,185.33333333333334,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.44444444444446,39.0,133.44444444444446,69.11111111111111
234745484,550.0,497.0,552.0,268.0,164.22222222222223,159.0,185.55555555555554,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.33333333333334,39.0,133.33333333333334,66.33333333333334
235148044,550.0,497.0,552.0,268.0,164.11111111111111,159.0,185.77777777777777,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.22222222222223,39.0,133.22222222222223,63.55555555555556
237006328,550.0,497.0,552.0,268.0,164.0,159.0,186.0,193.0,701.0,703.0,555.0,547.0,60.0,59.0,136.11111111111111,39.0,133.11111111111111,60.77777777777778
237507848,550.0,497.0,552.0,268.0,163.88888888888889,158.88888888888889,186.11111111111111,193.0,701.0,703.0,554.8888888888889,546.8888888888889,60.0,59.0,136.0,39.0,133.0,58.0
237632644,550.0,497.0,552.0,268.0,163.77777777777777,158.77777777777777,186.22222222222223,193.0,701.0,703.0,554.7777777777778,546.7777777777778,60.0,59.0,136.0,39.0,133.0,58.0
237736312,550.0,497.0,552.0,268.0,163.66666666666666,158.66666666666666,186.33333333333334,193.0,701.0,703.0,554.6666666666666,546.6666666666666,60.0,59.0,136.0,39.0,133.0,58.0
238134132,550.0,497.0,552.0,268.0,163.55555555555554,158.55555555555554,186.44444444444446,193.0,701.0,703.0,554.5555555555555,546.5555555555555,60.0,59.0,136.0,39.0,133.0,58.0
238758276,550.0,497.0,552.0,268.0,163.44444444444446,158.44444444444446,186.55555555555554,193.0,701.0,703.0,554.4444444444445,546.4444444444445,60.0,59.0,136.0,39.0,133.0,58.0
239160028,550.0,497.0,552.0,268.0,163.33333333333334,158.33333333333334,186.66666666666666,193.0,701.0,703.0,554.3333333333334,546.3333333333334,60.0,59.0,136.0,39.0,133.0,58.0
239760876,550.0,497.0,552.0,268.0,163.22222222222223,158.22222222222223,186.77777777777777,193.0,701.0,703.0,554.2222222222222,546.2222222222222,60.0,59.0,136.0,39.0,133.0,58.0
240163044,550.0,497.0,552.0,268.0,163.11111111111111,158.11111111111111,186.88888888888889,193.0,701.0,703.0,554.1111111111111,546.1111111111111,60.0,59.0,136.0,39.0,133.0,58.0
242021328,550.0,497.0,552.0,268.0,163.0,158.0,187.0,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.0,39.0,133.0,58.0
242522848,550.0,497.0,551.9090909090909,267.90909090909093,162.9090909090909,158.0,187.0909090909091,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.0,39.0,133.0,58.0
242647632,550.0,497.0,551.8181818181819,267.8181818181818,162.8181818181818,158.0,187.1818181818182,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.0909090909091,39.0,132.9090909090909,58.0
242750816,550.0,497.0,551.7272727272727,267.72727272727275,162.72727272727272,158.0,187.27272727272728,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.1818181818182,39.0,132.8181818181818,58.0
243159528,550.0,497.0,551.6363636363636,267.6363636363636,162.63636363636363,158.0,187.36363636363637,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.27272727272728,39.0,132.72727272727272,58.0
243650624,550.0,497.0,551.5454545454545,267.54545454545456,162.54545454545453,158.0,187.45454545454547,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.36363636363637,39.0,132.63636363636363,58.0
244274560,550.0,497.0,551.4545454545455,267.45454545454544,162.45454545454547,158.0,187.54545454545453,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.45454545454547,39.0,132.54545454545453,58.0
244676524,550.0,497.0,551.3636363636364,267.3636363636364,162.36363636363637,158.0,187.63636363636363,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.54545454545453,39.0,132.45454545454547,58.0
245277340,550.0,497.0,551.2727272727273,267.27272727272725,162.27272727272728,158.0,187.72727272727272,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.63636363636363,39.0,132.36363636363637,58.0
245679536,550.0,497.0,551.1818181818181,267.1818181818182,162.1818181818182,158.0,187.8181818181818,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.72727272727272,39.0,132.27272727272728,58.0
246277516,550.0,497.0,551.0909090909091,267.09090909090907,162.0909090909091,158.0,187.9090909090909,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.8181818181818,39.0,132.1818181818182,58.0
247537844,550.0,497.0,551.0,267.0,162.0,158.0,188.0,193.0,701.0,703.0,554.0,546.0,60.0,59.0,136.9090909090909,39.0,132.0909090909091,58.0
248039340,550.0,497.0,551.0,267.1111111111111,161.88888888888889,157.88888888888889,188.0,193.0,701.0,702.8888888888889,554.0,546.0,59.888888888888886,59.0,137.0,39.0,132.0,58.0
248164128,550.0,497.0,551.0,267.22222222222223,161.77777777777777,157.77777777777777,188.0,193.0,701.0,702.7777777777778,554.0,546.0,59.77777777777778,59.0,136.88888888888889,39.0,132.0,58.0
248267152,550.0,497.0,551.0,267.3333333333333,161.66666666666666,157.66666666666666,188.0,193.0,701.0,702.6666666666666,554.0,546.0,59.666666666666664,59.0,136.77777777777777,39.0,132.0,58.0
248665648,550.0,497.0,551.0,267.44444444444446,161.55555555555554,157.55555555555554,188.0,193.0,701.0,702.5555555555555,554.0,546.0,59.55555555555556,59.0,136.66666666666666,39.0,132.0,58.0
249289796,550.0,497.0,551.0,267.55555555555554,161.44444444444446,157.44444444444446,188.0,193.0,701.0,702.4444444444445,554.0,546.0,59.44444444444444,59.0,136.55555555555554,39.0,132.0,58.0
249691520,550.0,497.0,551.0,267.6666666666667,161.33333333333334,157.33333333333334,188.0,193.0,701.0,702.3333333333334,554.0,546.0,59.333333333333336,59.0,136.44444444444446,39.0,132.0,58.0
250292468,550.0,497.0,551.0,267.77777777777777,161.22222222222223,157.22222222222223,188.0,193.0,701.0,702.2222222222222,554.0,546.0,59.22222222222222,59.0,136.33333333333334,39.0,132.0,58.0
250694536,550.0,497.0,551.0,267.8888888888889,161.11111111111111,157.11111111111111,188.0,193.0,701.0,702.1111111111111,554.0,546.0,59.111111111111114,59.0,136.22222222222223,39.0,132.0,58.0
252552844,550.0,497.0,551.0,268.0,161.0,157.0,188.0,193.0,701.0,702.0,554.0,546.0,59.0,59.0,136.11111111111111,39.0,132.0,58.0
253054364,550.0,497.1,551.0,267.9,160.9,157.0,187.9,192.8,701.0,702.1,554.0,546.0,59.0,58.9,136.0,39.0,132.0,58.0
253179124,550.0,497.2,551.0,267.8,160.8,157.0,187.8,192.6,701.0,702.2,554.0,546.0,59.0,58.8,135.8,39.0,131.8,58.0
253282072,550.0,497.3,551.0,267.7,160.7,157.0,187.7,192.4,701.0,702.3,554.0,546.0,59.0,58.7,135.6,39.0,131.6,58.0
253691048,550.0,497.4,551.0,267.6,160.6,157.0,187.6,192.2,701.0,702.4,554.0,546.0,59.0,58.6,135.4,39.0,131.4,58.0
254182140,550.0,497.5,551.0,267.5,160.5,157.0,187.5,192.0,701.0,702.5,554.0,546.0,59.0,58.5,135.2,39.0,131.2,58.0
254806104,550.0,497.6,551.0,267.4,160.4,157.0,187.4,191.8,701.0,702.6,554.0,546.0,59.0,58.4,135.0,39.0,131.0,58.0
255208040,550.0,497.7,551.0,267.3,160.3,157.0,187.3,191.6,701.0,702.7,554.0,546.0,59.0,58.3,134.8,39.0,130.8,58.0
255809120,550.0,497.8,551.0,267.2,160.2,157.0,187.2,191.4,701.0,702.8,554.0,546.0,59.0,58.2,134.6,39.0,130.6,58.0
256211032,550.0,497.9,551.0,267.1,160.1,157.0,187.1,191.2,701.0,702.9,554.0,546.0,59.0,58.1,134.4,39.0,130.4,58.0
258069364,550.0,498.0,551.0,267.0,160.0,157.0,187.0,191.0,701.0,703.0,554.0,546.0,59.0,58.0,134.2,39.0,130.2,58.0
258570856,550.0,498.0,551.0,267.0,159.88888888888889,156.88888888888889,186.88888888888889,190.88888888888889,701.0,703.0,554.0,546.0,59.0,58.0,134.0,39.0,130.0,58.0
258695644,550.0,498.0,551.0,267.0,159.77777777777777,156.77777777777777,186.77777777777777,190.77777777777777,701.0,703.0,554.0,546.0,59.0,58.0,134.22222222222223,39.0,130.11111111111111,58.0
258798828,550.0,498.0,551.0,267.0,159.66666666666666,156.66666666666666,186.66666666666666,190.66666666666666,701.0,703.0,554.0,546.0,59.0,58.0,134.44444444444446,39.0,130.22222222222223,58.0
259197140,550.0,498.0,551.0,267.0,159.55555555555554,156.55555555555554,186.55555555555554,190.55555555555554,701.0,703.0,554.0,546.0,59.0,58.0,134.66666666666666,39.0,130.33333333333334,58.0
259821284,550.0,498.0,551.0,267.0,159.44444444444446,156.44444444444446,186.44444444444446,190.44444444444446,701.0,703.0,554.0,546.0,59.0,58.0,134.88888888888889,39.0,130.44444444444446,58.0
260223040,550.0,498.0,551.0,267.0,159.33333333333334,156.33333333333334,186.33333333333334,190.33333333333334,701.0,703.0,554.0,546.0,59.0,58.0,135.11111111111111,39.0,130.55555555555554,58.0
260823284,550.0,498.0,551.0,267.0,159.22222222222223,156.22222222222223,186.22222222222223,190.22222222222223,701.0,703.0,554.0,546.0,59.0,58.0,135.33333333333334,39.0,130.66666666666666,58.0
261226056,550.0,498.0,551.0,267.0,159.11111111111111,156.11111111111111,186.11111111111111,190.11111111111111,701.0,703.0,554.0,546.0,59.0,58.0,135.55555555555554,39.0,130.77777777777777,58.0
263084360,550.0,498.0,551.0,267.0,159.0,156.0,186.0,190.0,701.0,703.0,554.0,546.0,59.0,58.0,135.77777777777777,39.0,130.88888888888889,58.0
263585856,550.0,498.1,551.1,267.0,159.0,156.0,185.8,189.9,701.0,703.0,554.0,546.1,59.0,58.1,136.0,39.0,131.0,58.0
263710644,550.0,498.2,551.2,267.0,159.0,156.0,185.6,189.8,701.0,703.0,554.0,546.2,59.0,58.2,136.0,39.0,131.1,58.2
263813748,550.0,498.3,551.3,267.0,159.0,156.0,185.4,189.7,701.0,703.0,554.0,546.3,59.0,58.3,136.0,39.0,131.2,58.4
264222564,550.0,498.4,551.4,267.0,159.0,156.0,185.2,189.6,701.0,703.0,554.0,546.4,59.0,58.4,136.0,39.0,131.3,58.6
264713660,550.0,498.5,551.5,267.0,159.0,156.0,185.0,189.5,701.0,703.0,554.0,546.5,59.0,58.5,136.0,39.0,131.4,58.8
265337596,550.0,498.6,551.6,267.0,159.0,156.0,184.8,189.4,701.0,703.0,554.0,546.6,59.0,58.6,136.0,39.0,131.5,59.0
265739556,550.0,498.7,551.7,267.0,159.0,156.0,184.6,189.3,701.0,703.0,554.0,546.7,59.0,58.7,136.0,39.0,131.6,59.2
266339908,550.0,498.8,551.8,267.0,159.0,156.0,184.4,189.2,701.0,703.0,554.0,546.8,59.0,58.8,136.0,39.0,131.7,59.4
266742544,550.0,498.9,551.9,267.0,159.0,156.0,184.2,189.1,701.0,703.0,554.0,546.9,59.0,58.9,136.0,39.0,131.8,59.6
268600852,550.0,499.0,552.0,267.0,159.0,156.0,184.0,189.0,701.0,703.0,554.0,547.0,59.0,59.0,136.0,39.0,131.9,59.8
269102376,550.0,499.0,552.0,267.0,159.0,156.0,183.9,188.8,701.0,703.0,554.0,547.0,59.0,59.0,136.0,39.0,132.0,60.0
269227164,550.0,499.0,552.0,267.0,159.0,156.0,183.8,188.6,701.0,703.0,554.0,547.0,59.0,59.0,135.9,39.0,131.9,60.0
269330084,550.0,499.0,552.0,267.0,159.0,156.0,183.7,188.4,701.0,703.0,554.0,547.0,59.0,59.0,135.8,39.0,131.8,60.0
269728656,550.0,499.0,552.0,267.0,159.0,156.0,183.6,188.2,701.0,703.0,554.0,547.0,59.0,59.0,135.7,39.0,131.7,60.0
270352748,550.0,499.0,552.0,267.0,159.0,156.0,183.5,188.0,701.0,703.0,554.0,547.0,59.0,59.0,135.6,39.0,131.6,60.0
270754556,550.0,499.0,552.0,267.0,159.0,156.0,183.4,187.8,701.0,703.0,554.0,547.0,59.0,59.0,135.5,39.0,131.5,60.0
271355088,550.0,499.0,552.0,267.0,159.0,156.0,183.3,187.6,701.0,703.0,554.0,547.0,59.0,59.0,135.4,39.0,131.4,60.0
271757544,550.0,499.0,552.0,267.0,159.0,156.0,183.2,187.4,701.0,703.0,554.0,547.0,59.0,59.0,135.3,39.0,131.3,60.0
272393576,550.0,499.0,552.0,267.0,159.0,156.0,183.1,187.2,701.0,703.0,554.0,547.0,59.0,59.0,135.2,39.0,131.2,60.0
273615880,550.0,499.0,552.0,267.0,159.0,156.0,183.0,187.0,701.0,703.0,554.0,547.0,59.0,59.0,135.1,39.0,131.1,60.0
274117376,550.0,499.0,552.0,267.0,158.88888888888889,156.0,182.77777777777777,186.77777777777777,701.0,703.0,554.0,547.0,59.0,59.0,135.0,39.0,131.0,60.0
274242160,550.0,499.0,552.0,267.0,158.77777777777777,156.0,182.55555555555554,186.55555555555554,701.0,703.0,554.0,547.0,59.0,59.0,134.88888888888889,39.0,131.0,60.0
274345448,550.0,499.0,552.0,267.0,158.66666666666666,156.0,182.33333333333334,186.33333333333334,701.0,703.0,554.0,547.0,59.0,59.0,134.77777777777777,39.0,131.0,60.0
274743656,550.0,499.0,552.0,267.0,158.55555555555554,156.0,182.11111111111111,186.11111111111111,701.0,703.0,554.0,547.0,59.0,59.0,134.66666666666666,39.0,131.0,60.0
275366940,550.0,499.0,552.0,267.0,158.44444444444446,156.0,181.88888888888889,185.88888888888889,701.0,703.0,554.0,547.0,59.0,59.0,134.55555555555554,39.0,131.0,60.0
275769552,550.0,499.0,552.0,267.0,158.33333333333334,156.0,181.66666666666666,185.66666666666666,701.0,703.0,554.0,547.0,59.0,59.0,134.44444444444446,39.0,131.0,60.0
276370296,550.0,499.0,552.0,267.0,158.22222222222223,156.0,181.44444444444446,185.44444444444446,701.0,703.0,554.0,547.0,59.0,59.0,134.33333333333334,39.0,131.0,60.0
276772568,550.0,499.0,552.0,267.0,158.11111111111111,156.0,181.22222222222223,185.22222222222223,701.0,703.0,554.0,547.0,59.0,59.0,134.22222222222223,39.0,131.0,60.0
278630876,550.0,499.0,552.0,267.0,158.0,156.0,181.0,185.0,701.0,703.0,554.0,547.0,59.0,59.0,134.11111111111111,39.0,131.0,60.0
279132372,550.0,499.0,552.0,266.90909090909093,158.0,155.9090909090909,180.8181818181818,184.9090909090909,701.0,703.0,554.0,547.0,59.0,59.0,134.0,39.0,131.0,60.0
279257160,550.0,499.0,552.0,266.8181818181818,158.0,155.8181818181818,180.63636363636363,184.8181818181818,701.0,703.0,554.0,547.0,59.0,59.0,133.9090909090909,39.0,131.0,60.0
279360368,550.0,499.0,552.0,266.72727272727275,158.0,155.72727272727272,180.45454545454547,184.72727272727272,701.0,703.0,554.0,547.0,59.0,59.0,133.8181818181818,39.0,131.0,60.0
279769080,550.0,499.0,552.0,266.6363636363636,158.0,155.63636363636363,180.27272727272728,184.63636363636363,701.0,703.0,554.0,547.0,59.0,59.0,133.72727272727272,39.0,131.0,60.0
280260176,550.0,499.0,552.0,266.54545454545456,158.0,155.54545454545453,180.0909090909091,184.54545454545453,701.0,703.0,554.0,547.0,59.0,59.0,133.63636363636363,39.0,131.0,60.0
280884292,550.0,499.0,552.0,266.45454545454544,158.0,155.45454545454547,179.9090909090909,184.45454545454547,701.0,703.0,554.0,547.0,59.0,59.0,133.54545454545453,39.0,131.0,60.0
281286072,550.0,499.0,552.0,266.3636363636364,158.0,155.36363636363637,179.72727272727272,184.36363636363637,701.0,703.0,554.0,547.0,59.0,59.0,133.45454545454547,39.0,131.0,60.0
281886916,550.0,499.0,552.0,266.27272727272725,158.0,155.27272727272728,179.54545454545453,184.27272727272728,701.0,703.0,554.0,547.0,59.0,59.0,133.36363636363637,39.0,131.0,60.0
282289064,550.0,499.0,552.0,266.1818181818182,158.0,155.1818181818182,179.36363636363637,184.1818181818182,701.0,703.0,554.0,547.0,59.0,59.0,133.27272727272728,39.0,131.0,60.0
282921340,550.0,499.0,552.0,266.09090909090907,158.0,155.0909090909091,179.1818181818182,184.0909090909091,701.0,703.0,554.0,547.0,59.0,59.0,133.1818181818182,39.0,131.0,60.0
284147396,550.0,499.0,552.0,266.0,158.0,155.0,179.0,184.0,701.0,703.0,554.0,547.0,59.0,59.0,133.0909090909091,39.0,131.0,60.0
284648892,550.0,499.0,552.1111111111111,266.0,158.0,155.0,178.88888888888889,183.88888888888889,701.0,703.0,554.1111111111111,547.0,59.0,59.0,133.0,39.0,131.0,60.0
284773680,550.0,499.0,552.2222222222222,266.0,158.0,155.0,178.77777777777777,183.77777777777777,701.0,703.0,554.2222222222222,547.0,59.0,59.0,132.88888888888889,39.0,131.11111111111111,60.0
284876704,550.0,499.0,552.3333333333334,266.0,158.0,155.0,178.66666666666666,183.66666666666666,701.0,703.0,554.3333333333334,547.0,59.0,59.0,132.77777777777777,39.0,131.22222222222223,60.0
285275176,550.0,499.0,552.4444444444445,266.0,158.0,155.0,178.55555555555554,183.55555555555554,701.0,703.0,554.4444444444445,547.0,59.0,59.0,132.66666666666666,39.0,131.33333333333334,60.0
285898432,550.0,499.0,552.5555555555555,266.0,158.0,155.0,178.44444444444446,183.44444444444446,701.0,703.0,554.5555555555555,547.0,59.0,59.0,132.55555555555554,39.0,131.44444444444446,60.0
286301072,550.0,499.0,552.6666666666666,266.0,158.0,155.0,178.33333333333334,183.33333333333334,701.0,703.0,554.6666666666666,547.0,59.0,59.0,132.44444444444446,39.0,131.55555555555554,60.0
286902124,550.0,499.0,552.7777777777778,266.0,158.0,155.0,178.22222222222223,183.22222222222223,701.0,703.0,554.7777777777778,547.0,59.0,59.0,132.33333333333334,39.0,131.66666666666666,60.0
287304084,550.0,499.0,552.8888888888889,266.0,158.0,155.0,178.11111111111111,183.11111111111111,701.0,703.0,554.8888888888889,547.0,59.0,59.0,132.22222222222223,39.0,131.77777777777777,60.0
289162396,550.0,499.0,553.0,266.0,158.0,155.0,178.0,183.0,701.0,703.0,555.0,547.0,59.0,59.0,132.11111111111111,39.0,131.88888888888889,60.0
289663888,550.0,499.0,553.0,265.8888888888889,157.88888888888889,155.0,177.77777777777777,182.88888888888889,701.0,703.0,554.8888888888889,547.0,59.0,59.0,132.0,39.0,132.0,60.0
289788704,550.0,499.0,553.0,265.77777777777777,157.77777777777777,155.0,177.55555555555554,182.77777777777777,701.0,703.0,554.7777777777778,547.0,59.0,59.0,132.11111111111111,39.0,132.11111111111111,60.0
289892068,550.0,499.0,553.0,265.6666666666667,157.66666666666666,155.0,177.33333333333334,182.66666666666666,701.0,703.0,554.6666666666666,547.0,59.0,59.0,132.22222222222223,39.0,132.22222222222223,60.0
290290196,550.0,499.0,553.0,265.55555555555554,157.55555555555554,155.0,177.11111111111111,182.55555555555554,701.0,703.0,554.5555555555555,547.0,59.0,59.0,132.33333333333334,39.0,132.33333333333334,60.0
290913588,550.0,499.0,553.0,265.44444444444446,157.44444444444446,155.0,176.88888888888889,182.44444444444446,701.0,703.0,554.4444444444445,547.0,59.0,59.0,132.44444444444446,39.0,132.44444444444446,60.0
291316096,550.0,499.0,553.0,265.3333333333333,157.33333333333334,155.0,176.66666666666666,182.33333333333334,701.0,703.0,554.3333333333334,547.0,59.0,59.0,132.55555555555554,39.0,132.55555555555554,60.0
291916496,550.0,499.0,553.0,265.22222222222223,157.22222222222223,155.0,176.44444444444446,182.22222222222223,701.0,703.0,554.2222222222222,547.0,59.0,59.0,132.66666666666666,39.0,132.66666666666666,60.0
292319084,550.0,499.0,553.0,265.1111111111111,157.11111111111111,155.0,176.22222222222223,182.11111111111111,701.0,703.0,554.1111111111111,547.0,59.0,59.0,132.77777777777777,39.0,132.77777777777777,60.0
294177392,550.0,499.0,553.0,265.0,157.0,155.0,176.0,182.0,701.0,703.0,554.0,547.0,59.0,59.0,132.88888888888889,39.0,132.88888888888889,60.0
294678888,550.0,499.1111111111111,553.0,265.0,156.88888888888889,155.0,175.88888888888889,181.88888888888889,701.0,702.8888888888889,554.1111111111111,547.1111111111111,59.0,59.0,133.0,39.0,133.0,60.0
294803700,550.0,499.22222222222223,553.0,265.0,156.77777777777777,155.0,175.77777777777777,181.77777777777777,701.0,702.7777777777778,554.2222222222222,547.2222222222222,59.0,59.0,132.88888888888889,39.0,132.88888888888889,60.0
294906776,550.0,499.3333333333333,553.0,265.0,156.66666666666666,155.0,175.66666666666666,181.66666666666666,701.0,702.6666666666666,554.3333333333334,547.3333333333334,59.0,59.0,132.77777777777777,39.0,132.77777777777777,60.0
295305196,550.0,499.44444444444446,553.0,265.0,156.55555555555554,155.0,175.55555555555554,181.55555555555554,701.0,702.5555555555555,554.4444444444445,547.4444444444445,59.0,59.0,132.66666666666666,39.0,132.66666666666666,60.0
295928820,550.0,499.55555555555554,553.0,265.0,156.44444444444446,155.0,175.44444444444446,181.44444444444446,701.0,702.4444444444445,554.5555555555555,547.5555555555555,59.0,59.0,132.55555555555554,39.0,132.55555555555554,60.0
296331096,550.0,499.6666666666667,553.0,265.0,156.33333333333334,155.0,175.33333333333334,181.33333333333334,701.0,702.3333333333334,554.6666666666666,547.6666666666666,59.0,59.0,132.44444444444446,39.0,132.44444444444446,60.0
296931468,550.0,499.77777777777777,553.0,265.0,156.22222222222223,155.0,175.22222222222223,181.22222222222223,701.0,702.2222222222222,554.7777777777778,547.7777777777778,59.0,59.0,132.33333333333334,39.0,132.33333333333334,60.0
297334084,550.0,499.8888888888889,553.0,265.0,156.11111111111111,155.0,175.11111111111111,181.11111111111111,701.0,702.1111111111111,554.8888888888889,547.8888888888889,59.0,59.0,132.22222222222223,39.0,132.22222222222223,60.0
299192416,550.0,500.0,553.0,265.0,156.0,155.0,175.0,181.0,701.0,702.0,555.0,548.0,59.0,59.0,132.11111111111111,39.0,132.11111111111111,60.0
299693888,550.0,500.0,553.0,264.8888888888889,156.0,155.0,174.88888888888889,181.0,701.0,702.0,555.0,548.0,59.0,59.0,132.0,39.0,132.0,60.0
299818700,550.0,500.0,553.0,264.77777777777777,156.0,155.0,174.77777777777777,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.88888888888889,39.0,131.88888888888889,60.0
299921724,550.0,500.0,553.0,264.6666666666667,156.0,155.0,174.66666666666666,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.77777777777777,39.0,131.77777777777777,60.0
300320192,550.0,500.0,553.0,264.55555555555554,156.0,155.0,174.55555555555554,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.66666666666666,39.0,131.66666666666666,60.0
300944000,550.0,500.0,553.0,264.44444444444446,156.0,155.0,174.44444444444446,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.55555555555554,39.0,131.55555555555554,60.0
301346092,550.0,500.0,553.0,264.3333333333333,156.0,155.0,174.33333333333334,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.44444444444446,39.0,131.44444444444446,60.0
301946888,550.0,500.0,553.0,264.22222222222223,156.0,155.0,174.22222222222223,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.33333333333334,39.0,131.33333333333334,60.0
302349084,550.0,500.0,553.0,264.1111111111111,156.0,155.0,174.11111111111111,181.0,701.0,702.0,555.0,548.0,59.0,59.0,131.22222222222223,39.0,131.22222222222223,60.0
